domain,path,label,dim
www.latinesque.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.latinesque.com,entertainment,2560
www.laughingcolors.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.laughingcolors.com,entertainment,2560
www.laughingmatters.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.laughingmatters.com,entertainment,2560
www.laurenhelpern.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.laurenhelpern.com,entertainment,2560
www.laurienaughton.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.laurienaughton.com,entertainment,2560
www.lavaysmith.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lavaysmith.com,entertainment,2560
www.lawrenceleritz.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lawrenceleritz.com,entertainment,2560
www.lawrencelowe.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lawrencelowe.com,entertainment,2560
www.lazy-i.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lazy-i.com,entertainment,2560
www.ldlhr.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.ldlhr.com,entertainment,2560
www.learnfilm.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.learnfilm.org,entertainment,2560
www.learningcurverecords.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.learningcurverecords.com,entertainment,2560
www.leedscitycreditunion.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.leedscitycreditunion.co.uk,entertainment,2560
www.leepresson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.leepresson.com,entertainment,2560
www.leerocker.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.leerocker.com,entertainment,2560
www.legoy.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.legoy.com,entertainment,2560
www.leslieuggams.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.leslieuggams.com,entertainment,2560
www.lessthanjake.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lessthanjake.com,entertainment,2560
www.lexlang.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lexlang.com,entertainment,2560
www.libera.org.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.libera.org.uk,entertainment,2560
www.lifeeventsvideo.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lifeeventsvideo.com,entertainment,2560
www.lilkimzone.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lilkimzone.net,entertainment,2560
www.lilymariye.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lilymariye.net,entertainment,2560
www.limehouselizzy.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.limehouselizzy.co.uk,entertainment,2560
www.limelightmanagement.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.limelightmanagement.com,entertainment,2560
www.limepub.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.limepub.com,entertainment,2560
www.linusofhollywood.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.linusofhollywood.com,entertainment,2560
www.lisaitts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lisaitts.com,entertainment,2560
www.listener.co.nz,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.listener.co.nz,entertainment,2560
www.lite105.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lite105.com,entertainment,2560
www.lite96.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lite96.com,entertainment,2560
www.litkicks.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.litkicks.com,entertainment,2560
www.littlerockbopclub.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.littlerockbopclub.com,entertainment,2560
www.littlesteven.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.littlesteven.com,entertainment,2560
www.living-dead.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.living-dead.com,entertainment,2560
www.logan-net.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.logan-net.com,entertainment,2560
www.logosfoundation.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.logosfoundation.org,entertainment,2560
www.londonaftermidnight.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.londonaftermidnight.com,entertainment,2560
www.lordsofmetal.nl,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lordsofmetal.nl,entertainment,2560
www.lostinplace.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lostinplace.com,entertainment,2560
www.lostmill.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lostmill.com,entertainment,2560
www.lostpedia.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lostpedia.com,entertainment,2560
www.lostprophets.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lostprophets.co.uk,entertainment,2560
www.lostsoulsband.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lostsoulsband.com,entertainment,2560
www.lovemusiclovedance.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lovemusiclovedance.com,entertainment,2560
www.lovespirals.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lovespirals.com,entertainment,2560
www.lpassociation.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lpassociation.com,entertainment,2560
www.lsso.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lsso.org,entertainment,2560
www.lty.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lty.com,entertainment,2560
www.lunakafe.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lunakafe.com,entertainment,2560
www.lupinthethird.info,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lupinthethird.info,entertainment,2560
www.lvtv.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.lvtv.com,entertainment,2560
www.m-bettencourt.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.m-bettencourt.com,entertainment,2560
www.m1live.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.m1live.com,entertainment,2560
www.macajo.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.macajo.com,entertainment,2560
www.maceddy.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maceddy.com,entertainment,2560
www.mad.gr,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mad.gr,entertainment,2560
www.madheads.kiev.ua,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.madheads.kiev.ua,entertainment,2560
www.madness.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.madness.co.uk,entertainment,2560
www.madonnatribe.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.madonnatribe.com,entertainment,2560
www.madpoetssociety.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.madpoetssociety.com,entertainment,2560
www.madworks.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.madworks.com,entertainment,2560
www.maestravida.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maestravida.com,entertainment,2560
www.magic104.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.magic104.com,entertainment,2560
www.magicbuilders.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.magicbuilders.com,entertainment,2560
www.magicinkwell.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.magicinkwell.com,entertainment,2560
www.magicweek.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.magicweek.co.uk,entertainment,2560
www.mahjonggmovie.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mahjonggmovie.com,entertainment,2560
www.maidenfans.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maidenfans.com,entertainment,2560
www.maidinworks.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maidinworks.com,entertainment,2560
www.majic1023.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.majic1023.com,entertainment,2560
www.makeascene.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.makeascene.com,entertainment,2560
www.malamor.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.malamor.com,entertainment,2560
www.malcolminthemiddle.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.malcolminthemiddle.co.uk,entertainment,2560
www.maldonorchestra.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maldonorchestra.co.uk,entertainment,2560
www.maloemelo.nl,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maloemelo.nl,entertainment,2560
www.manband-archive.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.manband-archive.com,entertainment,2560
www.manchesterbeat.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.manchesterbeat.com,entertainment,2560
www.manestagetheatre.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.manestagetheatre.com,entertainment,2560
www.manfredmann.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.manfredmann.co.uk,entertainment,2560
www.manfromuncle.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.manfromuncle.org,entertainment,2560
www.manicstreetpreachers.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.manicstreetpreachers.com,entertainment,2560
www.marcdobson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marcdobson.com,entertainment,2560
www.marciahoward.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marciahoward.com.au,entertainment,2560
www.marclottering.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marclottering.com,entertainment,2560
www.marcryan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marcryan.com,entertainment,2560
www.marcteamaker.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marcteamaker.com,entertainment,2560
www.marcusgilbert.org.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marcusgilbert.org.uk,entertainment,2560
www.marcusstokes.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marcusstokes.com,entertainment,2560
www.margauxmusic.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.margauxmusic.com,entertainment,2560
www.marillion.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marillion.com,entertainment,2560
www.mariocantone.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mariocantone.com,entertainment,2560
www.mariovavti.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mariovavti.com,entertainment,2560
www.mark-cole.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mark-cole.co.uk,entertainment,2560
www.markamusic.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.markamusic.net,entertainment,2560
www.markfauser.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.markfauser.com,entertainment,2560
www.markhamill.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.markhamill.com,entertainment,2560
www.markjensen.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.markjensen.com.au,entertainment,2560
www.marklevitt.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marklevitt.net,entertainment,2560
www.markloop.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.markloop.com,entertainment,2560
www.marknevin.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marknevin.com,entertainment,2560
www.marksverylarge.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.marksverylarge.com,entertainment,2560
www.martinmulligan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.martinmulligan.com,entertainment,2560
www.mary-black.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mary-black.net,entertainment,2560
www.masterscast.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.masterscast.com,entertainment,2560
www.matadorrecords.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.matadorrecords.com,entertainment,2560
www.mathewwaters.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mathewwaters.com,entertainment,2560
www.mattdarey.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mattdarey.com,entertainment,2560
www.matterhornproject.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.matterhornproject.com,entertainment,2560
www.matthewcostello.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.matthewcostello.com,entertainment,2560
www.mauricewatts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mauricewatts.com,entertainment,2560
www.maxcreek.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maxcreek.com,entertainment,2560
www.maxhouserocks.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maxhouserocks.com,entertainment,2560
www.maximumrocknroll.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.maximumrocknroll.com,entertainment,2560
www.mbfc.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mbfc.co.uk,entertainment,2560
www.mccartney.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mccartney.com,entertainment,2560
www.mccourry.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mccourry.com,entertainment,2560
www.mcgarrigles.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mcgarrigles.com,entertainment,2560
www.mcgarvie.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mcgarvie.net,entertainment,2560
www.mcifa.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mcifa.com,entertainment,2560
www.mcsnh.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mcsnh.org,entertainment,2560
www.mddancesport.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mddancesport.com,entertainment,2560
www.meangirlsmovie.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.meangirlsmovie.com,entertainment,2560
www.meatloaf.de,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.meatloaf.de,entertainment,2560
www.medialoper.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.medialoper.com,entertainment,2560
www.mediarites.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mediarites.org,entertainment,2560
www.mediasalles.it,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.mediasalles.it,entertainment,2560
www.megajam.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.megajam.com.au,entertainment,2560
www.megatrax.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.megatrax.com,entertainment,2560
www.meiea.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.meiea.org,entertainment,2560
www.melaniec-online.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Entertainment_Venues_Activities\www.melaniec-online.net,entertainment,2560
